,upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,Stock,cost_cents,cost_qty,Phone,New CSV
4598,"=""073390002206""",Candy,1,35,n,n,Air Heads:Blue Raspberry,0.55 OZ,y,n,1,"=""0""",0,,617-866-3824,
4599,"=""073390002213""",Candy,1,35,n,n,Air Heads:White Mystery,0.55 OZ,y,n,1,"=""0""",0,,617-866-3824,
4600,"=""073390003937""",Candy,1,199,n,n,Mentos:Red Fruit - Lime,30.00 G,,n,1,"=""0""",0,1.0,617-866-3824,
4601,"=""073390006716""",Grocery Non-Taxable,1,299,n,n,Airheads,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
4602,"=""073390006877""",Drinks,1,100,n,n,Air Heads Sweetly Sour Belts Watermelon,2 Oz,y,n,1,"=""0""",0,,617-866-3824,
4603,"=""073390008185""",Grocery Non-Taxable,1,299,n,n,Air Heads Xtremes Bites Rainbow Berry,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
4604,"=""073390008277""",Condiments,1,99,n,n,Airheads Sour Candy Bluest Raspberry,2.00 oz,y,n,1,"=""0""",0,,617-866-3824,
4605,"=""073390008383""",Grocery Non-Taxable,1,149,n,n,Air Heads Extreme:Sweetly Sour Belts,2.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4606,"=""073390009038""",Candy,1,125,n,n,Airheads Extremes Sour Belts Rainbow Berry,2 Oz,,n,1,"=""0""",0,,617-866-3824,
4607,"=""073390009045""",Candy,1,289,n,n,Air Head Extreme,4 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4608,"=""073390009137""",Candy,1,249,n,n,Air Heads,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
4609,"=""073390009168""",Candy,1,100,n,n,Airheads Extreme Sourful,"=""1""",,n,1,"=""0""",0,,617-866-3824,
4610,"=""073390009243""",Candy,1,249,n,n,Air Heads,,,n,1,"=""0""",0,1.0,617-866-3824,
4611,"=""073390009519""",Candy,1,299,n,n,AIRHEADS FRUIT GUMMI,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
4612,"=""073390009823""",Snacks,1,199,n,n,Airheads gum raspberry lemonade,,,n,1,"=""0""",0,1.0,617-866-3824,
4613,"=""073390010614""",Grocery Non-Taxable,1,299,n,n,Air Heads,,y,n,1,"=""0""",0,,617-866-3824,
4614,"=""073390010829""",Candy,1,299,n,n,Air Heads Soft Filled Bites,6 oz,,n,1,"=""0""",0,1.0,617-866-3824,
4615,"=""073390010980""",Candy,1,299,n,n,Airheads,,,n,1,"=""0""",0,1.0,617-866-3824,
4616,"=""073390011000""",Candy,1,149,n,n,Yup! White,pk,,n,1,"=""0""",0,1.0,617-866-3824,
4617,"=""073390013318""",Candy,1,189,n,n,Air Heads Gum Cherry,,,n,1,"=""0""",0,,617-866-3824,
4618,"=""073390013325""",Snacks,1,189,n,n,Air Heads Gum Watermelon,"=""5""",,n,1,"=""0""",0,,617-866-3824,
4619,"=""073390013332""",Candy,1,189,n,n,Air Heads Gum,,,n,1,"=""0""",0,,617-866-3824,
4620,"=""073390013875""",Snacks,1,199,n,n,Mentos Pure Fresh:Spearmint - Pure Breath,30.00 G,,n,1,"=""0""",0,1.0,617-866-3824,
4621,"=""073390013882""",Candy,1,199,n,n,Mentos Gum - Pure White Sweet Mint Singles,15 ct,,n,1,"=""0""",0,,617-866-3824,
4622,"=""073390013936""",Candy,1,199,n,n,Mentos Pure Fresh:Fresh Mint - Pure Breath,30.00 G,,n,1,"=""0""",0,1.0,617-866-3824,
4623,"=""073390013943""",Candy,1,199,n,n,Mentos Wintergreen Sugarfree Gum,15 ct,,n,1,"=""0""",0,1.0,617-866-3824,
4624,"=""073390014049""",Snacks,1,499,n,n,Mentos Pure Fresh Mint Chewing Gum,50 pcs,,n,1,"=""0""",0,1.0,617-866-3824,
4625,"=""073390014056""",Candy,1,499,n,n,Mentos Gum,50 pcs,,n,1,"=""0""",0,1.0,617-866-3824,
4626,"=""073390014124""",Candy,1,499,n,n,Mentose,,,n,1,"=""0""",0,1.0,617-866-3824,
4627,"=""073390014360""",Grocery Non-Taxable,1,149,n,n,Air Heads Bites:Fruit,2.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4628,"=""073390014377""",Candy,1,100,n,n,Air Heads Bites Berry,2.00 oz,y,n,1,"=""0""",0,,617-866-3824,
4629,"=""073390014384""",Candy,1,35,n,n,Air Heads:Grape,0.55 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4630,"=""073390014476""",Misc.,1,199,n,n,Air Head Bites,,y,n,1,"=""0""",0,,617-866-3824,
4631,"=""073390014490""",Candy,1,299,n,n,Air Heads Bites,6 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4632,"=""073390026349""",Candy,1,149,n,n,"Mentos:Chewy Mint, Strawberry",1.32 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4633,"=""073390026424""",Candy,1,100,n,n,Mentos Chewy Mints Rainbow,1.32 Oz,,n,1,"=""0""",0,,617-866-3824,
4634,"=""073390026684""",Candy,1,135,n,n,Mentos mints 30 min.,30 min.,,n,1,"=""0""",0,1.0,617-866-3824,
4635,"=""073390163006""",Candy,1,299,n,n,Fruit tella,,,n,1,"=""0""",0,1.0,617-866-3824,
4636,"=""073438000058""",Dairy,1,249,n,n,Oakhurst:Milk,1.00 QT,,n,1,"=""0""",0,1.0,617-866-3824,
4637,"=""073438000119""",Dairy,1,175,n,n,"Oakhurst:Milk, Grade A",16.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
4638,"=""073438000164""",Dairy,1,225,n,n,Oakhurst: 1% Lowfat Milk,946 ML,y,n,1,"=""0""",0,1.0,617-866-3824,
4639,"=""073438000195""",Dairy,1,199,n,n,Oakhurst Reduced Fat Milk 2%,946 ML,y,n,1,"=""0""",0,,617-866-3824,
4640,"=""073438000256""",Dairy,1,375,n,n,Oakhurst:Milk,0.50 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4641,"=""073438000294""",Dairy,1,549,n,n,"Oakhurst:Milk, Grade A, Vitamin D",1.00 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4642,"=""073438000430""",Dairy,1,349,n,n,"Oakhurst:Milk, Lowfat",0.50 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4643,"=""073438000454""",Dairy,1,549,n,n,"Oakhurst:Lowfat Milk, Grade A, Vitamins A & D.",1.00 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4644,"=""073438000478""",Dairy,1,349,n,n,"Oakhurst:Milk, Reduced Fat",0.50 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4645,"=""073438000492""",Dairy,1,549,n,n,"Oakhurst:Milk, Reduced Fat",1.00 GAL,,n,1,"=""0""",0,1.0,617-866-3824,
4646,"=""073438002045""",Dairy,1,199,n,n,Oakhurst Chocolate Milk,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4647,"=""073438002236""",Dairy,1,169,n,n,"Oakhurst:Milk, Lowfat, Chocolate",1.00 PT,y,n,1,"=""0""",0,,617-866-3824,
4648,"=""073438003202""",Dairy,1,299,n,n,Oakhurst:Half & Half,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4649,"=""073438003233""",Dairy,1,375,n,n,Oakhurst:Half & Half,1.00 QT,,n,1,"=""0""",0,,617-866-3824,
4650,"=""073438003301""",Dairy,1,299,n,n,Oakhurst:Light Cream,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4651,"=""073438004940""",Dairy,1,349,n,n,Oakhurst:Sour Cream,16.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4652,"=""073438005091""",Drinks,1,169,n,n,Oakhurst:Egg Nog,16.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4653,"=""073438006104""",Drinks,1,175,n,n,Oakhurst:Orange Juice,16.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
4654,"=""073438006159""",Grocery Non-Taxable,1,599,n,n,Oakhurst:Orange Juice,1.00 GAL,y,n,1,"=""0""",0,,617-866-3824,
4655,"=""073438006197""",General Food,1,249,n,n,Oakhurst:Orange Juice,1.00 QT,y,n,1,"=""0""",0,,617-866-3824,
4656,"=""073438006203""",Grocery Non-Taxable,1,349,n,n,Oakhurst:Orange Juice,0.50 GAL,y,n,1,"=""0""",0,,617-866-3824,
4657,"=""073438006333""",Drinks,1,175,n,n,Oakhurst:Raspberry Lemonade,16.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4658,"=""073438006340""",Drinks,1,199,n,n,Oakhurst:Lemonade,16.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4659,"=""073490126123""",Grocery Non-Taxable,1,289,n,n,Candles,12candles,n,n,1,"=""0""",0,,617-866-3824,
4660,"=""073490131950""",Grocery Non-Taxable,1,399,n,n,Kedem Sparkling Concord Grape,750 ml,y,n,1,"=""0""",0,,617-866-3824,
4661,"=""073570000107""",Grocery Non-Taxable,1,299,n,n,Heluva Good:Sharp Cheddar,8.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
4662,"=""073623009453""",Dairy,1,225,n,n,Smiley's Blue Raspberry Drink,1 Gal,y,n,1,"=""0""",0,,617-866-3824,
4663,"=""073623009460""",Drinks,1,225,n,n,Smiley's Orange Drink,1 gal,y,n,1,"=""0""",0,,617-866-3824,
4664,"=""073623009477""",Grocery Non-Taxable,1,299,n,n,Smiley Lemonade,1 Gallon,y,n,1,"=""0""",0,,617-866-3824,
4665,"=""073623009484""",Grocery Non-Taxable,1,299,n,n,Smiley's Fruit Drink,1 Gal,y,n,1,"=""0""",0,,617-866-3824,
4666,"=""073731001028""",Grocery Non-Taxable,1,499,n,n,Mission:Flour Restaurant Style Soft Taco & Burrito Size 10 Ct,17.50 OZ,,n,1,"=""0""",0,,617-866-3824,
4667,"=""073798001016""",Drinks,1,100,n,n,Big burst Drink Orange,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4668,"=""073798001023""",Drinks,1,99,n,n,Big Burst Drink Grape,16 Oz,,n,1,"=""0""",0,,617-866-3824,
4669,"=""073798001030""",Drinks,1,99,n,n,Big Burst Drink Fruit Punch,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4670,"=""073798001092""",Drinks,1,99,n,n,Big Burst Drink Blue Raspberry,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4671,"=""073798001108""",Drinks,1,99,n,n,Big Burst Citrus Punch Drink,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4672,"=""073798001207""",Drinks,1,99,n,n,Big Burst Kiwi Strawberry,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
4673,"=""073852025842""",Misc.,1,449,n,n,Refreshing Gel Advanced Hand Sanitizer,12 Oz,,n,1,"=""0""",0,,617-866-3824,
4674,"=""073852025859""",Household,1,449,n,n,Purell Brand Advanced Hand Sanitizer Refreshing Aloe.,12.00 Oz,,n,1,"=""0""",0,,617-866-3824,
4675,"=""073852096507""",Household,1,225,n,n,Purell:W/Moisturizers & Vitamin E,2.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4676,"=""073854000922""",Grocery Non-Taxable,1,350,y,n,Bee Playing Cards Club Special Standard Size,1.00 Ct,n,n,1,"=""0""",0,,617-866-3824,
4677,"=""073854008089""",Misc.,1,399,n,n,Bicycle:Rider Back - Red,1.00 CT,,n,1,"=""0""",0,1.0,617-866-3824,
4678,"=""073890006100""",Grocery Non-Taxable,1,499,n,n,Sugardale,,y,n,1,"=""0""",0,,617-866-3824,
4679,"=""073890039061""",Grocery Non-Taxable,1,349,n,n,Sugardale Hot Dogs Chicken & Pork,12 Oz,y,n,1,"=""0""",0,,617-866-3824,
4680,"=""074000009806""",Grocery Non-Taxable,1,75,n,n,sramp,,n,n,1,"=""0""",0,,617-866-3824,
4681,"=""074016015501""",General Food,1,349,n,n,Koffee Kup:Grinder Rolls,18.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4682,"=""074090200015""",Drinks,1,99,n,n,RED ROCK RASPBERRY,"=""20""",,n,1,"=""0""",0,,617-866-3824,
4683,"=""074090415129""",Grocery Non-Taxable,1,125,n,n,COCO RICO AGUA DE COCO W/PULP,10.5 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
4684,"=""074090415167""",Dairy,1,175,n,n,COCO RICO AGUA DE COCO W/PULP,16.9 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
4685,"=""074090501150""",Drinks,1,199,n,n,"Good-O:Soda, Champagne",20.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
4686,"=""074090504151""",Drinks,1,199,n,n,"Good-O:Soda, Pineapple",20.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4687,"=""074090510015""",Dairy,1,99,n,n,Oldtyme Apple,20 Fl Oz,y,n,1,"=""0""",0,,617-866-3824,
4688,"=""074090510022""",Grocery Non-Taxable,1,99,n,n,Oldtyme Grape,20 Fl Oz,y,n,1,"=""0""",0,,617-866-3824,
4689,"=""074090510039""",Grocery Non-Taxable,1,99,n,n,Oldtyme Fruitpunch,20 Fl Oz,,n,1,"=""0""",0,,617-866-3824,
4690,"=""074090510046""",Snacks,1,99,n,n,OldTyme Kiwi Strawbery,20 Fl Oz,y,n,1,"=""0""",0,,617-866-3824,
4691,"=""074090510053""",Grocery Non-Taxable,1,99,n,n,Old Tyme Caribbean BLend Sandia,20 Fl Oz,y,n,1,"=""0""",0,,617-866-3824,
4692,"=""074090510060""",Drinks,1,100,n,n,Oldtyme Mango,20 Fl Oz,y,n,1,"=""0""",0,,617-866-3824,
4693,"=""074090510077""",Grocery Non-Taxable,1,100,n,n,Old Tyme Caribbean Blends,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
4694,"=""074090510084""",Drinks,1,99,n,n,Old tyme,,,n,1,"=""0""",0,1.0,617-866-3824,
4695,"=""074090510091""",Drinks,1,99,n,n,Old time,,,n,1,"=""0""",0,,617-866-3824,
4696,"=""074090510107""",Drinks,1,99,n,n,Old time,,,n,1,"=""0""",0,,617-866-3824,
4697,"=""074090510114""",Drinks,1,100,n,n,H,,,n,1,"=""0""",0,1.0,617-866-3824,
4698,"=""074090510121""",Drinks,1,100,n,n,Old tyme,,,n,1,"=""0""",0,1.0,617-866-3824,
4699,"=""074090510138""",Drinks,1,99,n,n,Old,,,n,1,"=""0""",0,1.0,617-866-3824,
4700,"=""074090510145""",Drinks,1,100,n,n,Old time,,,n,1,"=""0""",0,1.0,617-866-3824,
4701,"=""074090511135""",Grocery Non-Taxable,1,50,n,n,OLD TYME PINEAPPLE,20 oz,y,n,1,"=""0""",0,,617-866-3824,
4702,"=""074090511142""",Grocery Non-Taxable,1,50,n,n,Old Tyme Blue Pop,20 oz,y,n,1,"=""0""",0,,617-866-3824,
4703,"=""074090511166""",Grocery Non-Taxable,1,50,n,n,OLF TYME GINGER ALE,20 oz,y,n,1,"=""0""",0,,617-866-3824,
4704,"=""074090511173""",Dairy,1,50,n,n,OLD TYME KOLA,20 oz,y,n,1,"=""0""",0,,617-866-3824,
4705,"=""074090511180""",Drinks,1,50,n,n,OLD TYME ORANGE,20 oz,,n,1,"=""0""",0,,617-866-3824,
4706,"=""074090511197""",Grocery Non-Taxable,1,50,n,n,OLD TYME FRUIT PUNCH,20 oz,y,n,1,"=""0""",0,,617-866-3824,
4707,"=""074090514150""",Drinks,1,199,n,n,Goodo Rojita Raspberry Soda,20 Oz,,n,1,"=""0""",0,,617-866-3824,
4708,"=""074090515157""",Drinks,1,199,n,n,Coco Rico,20.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4709,"=""074090519155""",Drinks,1,199,n,n,"Good-O:Soda, West Indian Fruit",20.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4710,"=""074090701154""",Grocery Non-Taxable,1,275,n,n,"Good-O:Soda, Champagne",2.00 LT,y,n,1,"=""0""",0,,617-866-3824,
4711,"=""074090703158""",Drinks,1,275,n,n,Goodo Golden Kola CHampagne,2 L,,n,1,"=""0""",0,1.0,617-866-3824,
4712,"=""074090704155""",Drinks,1,249,n,n,"Good-O:Soda, Pineapple",67.60 OZ,y,n,1,"=""0""",0,,617-866-3824,
4713,"=""074090715151""",Grocery Non-Taxable,1,275,n,n,"Coco Rico:Soda, Coconut",67.60 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4714,"=""074090719159""",Grocery Non-Taxable,1,275,n,n,"Good-O:Soda, West Indian Fruit",67.60 OZ,y,n,1,"=""0""",0,,617-866-3824,
4715,"=""074090721152""",Drinks,1,275,n,n,Goodo West Indian Pi̱a Colada Soda,2 Liter,,n,1,"=""0""",0,1.0,617-866-3824,
4716,"=""074090722159""",Drinks,1,249,n,n,GooDoo Ginger Beer,2 L,,n,1,"=""0""",0,1.0,617-866-3824,
4717,"=""074090725150""",Drinks,1,275,n,n,"Good-O:Soda, Raspberry",67.60 OZ,y,n,1,"=""0""",0,,617-866-3824,
4718,"=""074090901158""",Drinks,1,100,n,n,Kola Champagne Soda,12 Oz,,n,1,"=""0""",0,,617-866-3824,
4719,"=""074090915155""",Grocery Non-Taxable,1,100,n,n,Coco Rico Soda,12 oz,y,n,1,"=""0""",0,,617-866-3824,
4720,"=""074182260125""",Household,1,199,n,n,Softsoap Moisturizing Hand Soap Soothing Aloe Vera,7.5 Oz,,n,1,"=""0""",0,,617-866-3824,
4721,"=""074182268886""",Grocery Non-Taxable,1,299,n,n,Aquarium Series Hand Soap,5.5 Oz,n,n,1,"=""0""",0,,617-866-3824,
4722,"=""074182445720""",Household,1,249,n,n,Softsoap,,,n,1,"=""0""",0,,617-866-3824,
4723,"=""074182445737""",Household,1,375,n,n,Softsoap,,,n,1,"=""0""",0,,617-866-3824,
4724,"=""074182445768""",Household,1,249,n,n,Softsoap lavender & chamomile hand soap 11.25 fl.oz,11.25 fl.oz,,n,1,"=""0""",0,,617-866-3824,
4725,"=""074182447984""",Household,1,299,n,n,Softsoap crisp cucumber & melon hand soap 11.25 fl.oz,11.25 fl.oz,,n,1,"=""0""",0,,617-866-3824,
4726,"=""074182450960""",Household,1,375,n,n,Soap,,,n,1,"=""0""",0,1.0,617-866-3824,
4727,"=""074182464776""",Household,1,199,n,n,Soup,,,n,1,"=""0""",0,1.0,617-866-3824,
4728,"=""074182464783""",Household,1,225,n,n,Softsoap,,,n,1,"=""0""",0,1.0,617-866-3824,
4729,"=""074182473389""",Household,1,799,n,n,Softsoap,,,n,1,"=""0""",0,,617-866-3824,
4730,"=""074300005393""",Household,1,799,n,n,Bengay:Vanishing Scent Non-Greasy,2.00 OZ,,n,1,"=""0""",0,,617-866-3824,
4731,"=""074300008035""",Dairy,1,499,n,n,Visine:Visine Original,0.50 OZ,n,n,1,"=""0""",0,,617-866-3824,
4732,"=""074300008486""",Household,1,499,n,n,Visine Advanced Relief:Lubricant Redness Reliever Eye Drops,0.50 FL OZ,n,n,1,"=""0""",0,,617-866-3824,
4733,"=""074300081489""",Household,1,349,n,n,Visine:Visine Advanced Relief 8ml (On The Go),0.28 OZ,,n,1,"=""0""",0,,617-866-3824,
4734,"=""074300081861""",Vitamins/Medicine,1,699,n,n,BEN GAY GREASELESS,2 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4735,"=""074300081977""",Vitamins/Medicine,1,699,n,n,Bengay,,,n,1,"=""0""",0,1.0,617-866-3824,
4736,"=""074323090901""",Grocery Non-Taxable,1,199,n,n,Bread:Soft White Family,20.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
4737,"=""074460000016""",Tobacco,1,299,n,n,EZ Wider Double Wide,1 pack,n,n,1,"=""0""",0,1.0,617-866-3824,
4738,"=""074460000023""",Tobacco,1,250,n,n,E-z Wider Lights 1 1 / 2 Size Cigarette Paper,24 Leaves,,n,1,"=""0""",0,1.0,617-866-3824,
4739,"=""074460000078""",Tobacco,1,249,n,n,E-Z Wider Cig Papers 1.5,24.00 CT,n,n,1,"=""0""",0,,617-866-3824,
4740,"=""074460100648""",Tobacco,1,249,n,n,E-Z Wider 1 1/4,1 ct,,n,1,"=""0""",0,1.0,617-866-3824,
4741,"=""074460100969""",Dairy,1,100,n,n,Joker 1 1/4,,n,n,1,"=""0""",0,,617-866-3824,
4742,"=""074471000500""",Grocery Non-Taxable,1,749,n,n,Cafe Bustelo,10.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4743,"=""074471017102""",Grocery Non-Taxable,1,449,n,n,Cafe Bustelo Dark Roast,6.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4744,"=""074471017201""",Grocery Non-Taxable,1,699,n,n,Cafe Bustelo Dark Roast,10.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
4745,"=""074527300011""",Household,1,199,n,n,Mistolin Deodorizer Cleaner - Lavender Scent,15 Oz,,n,1,"=""0""",0,,617-866-3824,
4746,"=""074527300028""",Household,1,169,n,n,Mistolin Cleaner - Floral,15.00 Oz,,n,1,"=""0""",0,,617-866-3824,
4747,"=""074527300035""",Household,1,299,n,n,Mistolin Lavender,28 Oz,n,n,1,"=""0""",0,,617-866-3824,
4748,"=""074527300042""",Household,1,349,n,n,Mistolin General Cleaning Solution Floral,28 Oz,,n,1,"=""0""",0,,617-866-3824,
4749,"=""074527300073""",Household,1,189,n,n,Mistolin Bouquet,15.00 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4750,"=""074527620003""",Household,1,189,n,n,Mistolin Cleaner - Baby Fresh,15 oz,,n,1,"=""0""",0,1.0,617-866-3824,
4751,"=""074570004003""",Ice Cream,1,649,n,n,Haagen-Dazs:Vanilla,14.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4752,"=""074570007004""",Ice Cream,1,999,n,n,Haagen-Dazs:Vanilla,28.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4753,"=""074570014002""",Ice Cream,1,649,n,n,Haagen-Dazs:Chocolate,14.00 OZ,,n,1,"=""0""",0,0.0,617-866-3824,
4754,"=""074570016006""",Ice Cream,1,349,n,n,Haagen-Dazs:Vanilla & Milk Chocolate,3.00 FL OZ,,n,1,"=""0""",0,0.0,617-866-3824,
4755,"=""074570024001""",Ice Cream,1,649,n,n,Haagen-Dazs:Strawberry,14.00 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4756,"=""074570026005""",Ice Cream,1,349,n,n,"Haagen-Dazs:Ice Cream Bars, Chocolate & Dark Chocolate",3.67 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4757,"=""074570034000""",Ice Cream,1,649,n,n,Haagen-Dazs:Coffee,14.00 OZ,,n,1,"=""0""",0,0.0,617-866-3824,
4758,"=""074570036004""",Ice Cream,1,349,n,n,Haagen-Dazs:Vanilla Milk Chocolate Almond,3.00 FL OZ,,n,1,"=""0""",0,0.0,617-866-3824,
4759,"=""074570044009""",Ice Cream,1,649,n,n,"Haagen-Dazs:Ice Cream, Rum Raisin",1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4760,"=""074570082025""",Ice Cream,1,199,n,n,Haagen-Dazs:Vanilla,3.50 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4761,"=""074570082056""",Ice Cream,1,199,n,n,Haagen-Dazs:Dulce De Leche Caramel,3.60 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4762,"=""074570084005""",Ice Cream,1,649,n,n,"Haagen-Dazs:Ice Cream, Chocolate Chocolate Chip",1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4763,"=""074570084067""",Ice Cream,1,649,n,n,Haagen-Dazs:Chocolate Chip Cookie Dough,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4764,"=""074570094004""",Ice Cream,1,649,n,n,Haagen-Dazs:Vanilla Swiss Almond,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4765,"=""074570114009""",Ice Cream,1,649,n,n,Haagen-Dazs:Butter Pecan,14.00 OZ,,n,1,"=""0""",0,0.0,617-866-3824,
4766,"=""074570173198""",Ice Cream,1,649,n,n,Haagen dazs,14fl,,n,1,"=""0""",0,0.0,617-866-3824,
4767,"=""074570274000""",Ice Cream,1,649,n,n,"Haagen-Dazs:Ice Cream, Cookie & Cream",1.00 PT,,n,1,"=""0""",0,0.0,617-866-3824,
4768,"=""074570444007""",Ice Cream,1,649,n,n,Haagen-Dazs:Mango Fat Free,14.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4769,"=""074570524006""",Ice Cream,1,649,n,n,"Haagen-Dazs:Ice Cream, Vanilla Chocolate Chip",1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4770,"=""074570597987""",Ice Cream,1,349,n,n,Haagen - Dazs Vanilla Caramel,3 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4771,"=""074570610075""",Ice Cream,1,649,n,n,Haagen-Dazs:Pineapple Coconut,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4772,"=""074570650309""",Ice Cream,1,649,n,n,Haagen-Dazs:White Chocolate Raspberry Truffle,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4773,"=""074570650576""",Ice Cream,1,649,n,n,Haagen-Dazs:Vanilla Bean,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4774,"=""074570650583""",Ice Cream,1,649,n,n,Haagen-Dazs:Caramel Cone,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4775,"=""074570651092""",Ice Cream,1,199,n,n,Haagen-Dazs:Strawberry Snack Size Cup Spoon Inside,4.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4776,"=""074570651405""",Grocery Non-Taxable,1,499,n,n,Green Tea Ice Cream,14 Oz,y,n,1,"=""0""",0,,617-866-3824,
4777,"=""074570651504""",Ice Cream,1,649,n,n,Haagen-dazs Pralines & Cream,14 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4778,"=""074570810116""",Ice Cream,1,649,n,n,Haagen-Dazs:Dulce De Leche Caramel,1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4779,"=""074570833368""",Frozen Food,1,549,n,n,Heavan,,,n,1,"=""0""",0,1.0,617-866-3824,
4780,"=""074570950034""",Ice Cream,1,649,n,n,"Haagen-Dazs:Ice Cream, Pistachio",1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4781,"=""074570950157""",Ice Cream,1,649,n,n,"Haagen-Dazs:All Natural Ice Cream, Chocolate Peanut Butter",1.00 PT,,n,1,"=""0""",0,1.0,617-866-3824,
4782,"=""074608352052""",Frozen Food,1,200,n,n,Arctic ice,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
4783,"=""074729411133""",Condiments,1,175,n,n,AluPack,,n,n,1,"=""0""",0,,617-866-3824,
4784,"=""074780000703""",Drinks,1,199,n,n,Perrier Sparkling Natural Mineral Water,0.50 LT,y,n,1,"=""0""",0,1.0,617-866-3824,
4785,"=""074806001608""",Drinks,1,100,n,n,Big Hug :Punch,16.00 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
4786,"=""074806815144""",Drinks,1,99,n,n,Big Burst Lemonade,16 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
4787,"=""074807337942""",Household,1,149,n,n,White Rose Heavy Duty Spoons,24 Spoons,,n,1,"=""0""",0,,617-866-3824,
4788,"=""074809903008""",Household,1,199,n,n,Wilkinson Sword Double Edge:Classic,5.00 CT,,n,1,"=""0""",0,1.0,617-866-3824,
4789,"=""075044000408""",Drinks,1,199,n,n,Gbn,,y,n,1,"=""0""",0,,617-866-3824,
4790,"=""075130160405""",Drinks,1,449,n,n,Apple Juice,64 Oz,,n,1,"=""0""",0,,617-866-3824,
