SKU,Categories,Stock,Price,Name,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?
51000127730,Grocery Non-Taxable,1,349,V8 Splash:Strawberry Kiwi,,,,,,
51000128041,Grocery Non-Taxable,1,499,Campbell's Chunky:Baked Potato w/Cheddar & Bacon Bits,,,,,,
51000129116,Grocery Non-Taxable,1,399,Prego:100% Natural Italian Sausage & Garlic,,,,,,
51000132796,Grocery Non-Taxable,1,549,Swanson Natural Goodness:100% Fat Free - 33% Less Sodium,,,,,,
51000138033,Drinks,1,199,Campbell's V8:Vegetable Juice,,,,,,
51000142924,Grocery Non-Taxable,1,499,Campbell's Chunky:Savory Pot Roast,,,,,,
51000142931,Grocery Non-Taxable,1,325,Campbell's Chunky:Creamy Chicken & Dumplings,,,,,,
51000146045,Grocery Non-Taxable,1,549,Swanson:100% Fat Free,,,,,,
51000146533,Drinks,1,199,V8 Splash:Berry Blend,,,,,,
51000146540,Drinks,1,199,V8 Splash:Tropical Blend,,,,,,
51000146557,Drinks,1,199,V8 Splash:Strawberry Kiwi,,,,,,
51000148704,Grocery Non-Taxable,1,199,Campbell's:Chicken Noodle Soup,,,,,,
51000148728,Grocery Non-Taxable,1,199,Campbell`s Tomato Soup,,,,,,
51000150073,Grocery Non-Taxable,1,499,Campbell's Chunky:Grilled Chicken & Sausage Gumbo,,,,,,
51000153159,Drinks,1,100,V8:100% Vegetable Juice,,,,,,
51000187666,Grocery Non-Taxable,1,125,Campbells Tomate Soup,,,,,,
51000190871,Grocery Non-Taxable,1,99,Campbell's Chunky:Hearty Beef Noodle,,,,,,
51000211651,Grocery Non-Taxable,1,499,Campbell's Chunky Chicken Pot Pie,,,,,,
51000217684,Drinks,1,199,V8 Splash Berry Blend,,,,,,
51000224392,General Food,1,199,Campbell's Pork & Beans,,,,,,
51000228321,Grocery Non-Taxable,1,549,Chicken stock,,,,,,
51000232830,General Food,1,199,Campbells Spaghettio's,,,,,,
51000269775,Grocery Non-Taxable,1,549,Prego traditional sauce,,,,,,
51141373928,Household,1,159,Scotch Brite Non-Scratch,,,,,,
51141902708,Household,1,188,Scotch Utility Tape,,,,,,
51202008240,Drinks,1,189,Country Club Raspberry Soda,,,,,,
51202008257,Drinks,1,169,Country Club Merengue Soda,,,,,,
51202008288,Drinks,1,189,Country Club Naranja Soda,,,,,,
51497154349,Fronto,1,600,Longway,,,,,,
51500000212,Grocery Non-Taxable,1,399,Smucker's:Caramel,,,,,,
51500000847,Grocery Non-Taxable,1,349,Smucker's:Sweet Orange 12 Oz,,,,,,
51500000953,Grocery Non-Taxable,1,349,Smucker's:Strawberry,,,,,,
51500012499,Grocery Non-Taxable,1,369,Smucker's:Concord Grape,,,,,,
51500022085,Grocery Non-Taxable,1,389,Smucker's:Concord Grape,,,,,,
51500022153,Grocery Non-Taxable,1,349,Smucker's:Strawberry 12 Oz Or 18 Oz,,,,,,
51500204306,Grocery Non-Taxable,1,229,Pillsbury Best All Purpose Bleached Enriched Flour,,,,,,
51500204412,Grocery Non-Taxable,1,399,Pillsbury:Bleached - Enriched,,,,,,
51500251515,Grocery Non-Taxable,1,549,Crisco: Pure Canola Oil,,,,,,
51500253625,Grocery Non-Taxable,1,549,Crisco: Pure Vegetable Oil,,,,,,
51500255162,Grocery Non-Taxable,1,349,Jif:Creamy,,,,,,
51500255483,Grocery Non-Taxable,1,549,Crisco:with Omega A-3 DHA,,,,,,
51500256275,Grocery Non-Taxable,1,699,Crisco Pure All Natural,,,,,,
51500600283,Grocery Non-Taxable,1,299,Pillsbury Moist Supreme:Strawberry,,,,,,
51500706572,Grocery Non-Taxable,1,549,Crisco Pure Corn Oil,,,,,,
51500992838,Grocery Non-Taxable,1,999,Crisco:Pure All Natural,,,,,,
51576000208,Grocery Non-Taxable,1,149,Sour,,,,,,
51700927876,Household,1,299,Finish Powerball Tabs,,,,,,
51933001800,Grocery Non-Taxable,1,199,Kjhhj,,,,,,
51933007307,Grocery Non-Taxable,1,199,Large lima beans,,,,,,
51933016408,Frozen Food,1,249,Morning Delights Buttermilk Pancakes,,,,,,
51933020207,Grocery Non-Taxable,1,249,Jhbbb,,,,,,
51933020306,Grocery Non-Taxable,1,249,Jjkk,,,,,,
51933107809,Grocery Non-Taxable,1,449,Syruo,,,,,,
51933191006,Grocery Non-Taxable,1,229,Cheese,,,,,,
51933193451,Grocery Non-Taxable,1,199,Pizza snack,,,,,,
51933200500,Snacks,1,299,Mantia's Texas Toast,,,,,,
51933201101,Snacks,1,299,Texas,,,,,,
51933202306,Snacks,1,499,Sanks,,,,,,
51933261150,Grocery Non-Taxable,1,199,Delano's Spicy Chicken Breast Patty,,,,,,
51933340824,Grocery Non-Taxable,1,99,Apple,,,,,,
51933340831,Grocery Non-Taxable,1,99,Cherry,,,,,,
51933353510,Frozen Food,1,449,Bacon,,,,,,
51933434059,Grocery Non-Taxable,1,149,Ac n cheeze,,,,,,
51933434653,Grocery Non-Taxable,1,449,Real Mayonnaise,,,,,,
52000010350,Dairy,1,199,Gatorade Icy Charge,,,,,,
52000010381,Grocery Non-Taxable,1,199,Gatorade Frost Artic Blitz,,,,,,
52000010398,Drinks,1,199,Gatorade artic Blitz,,,,,,
52000010534,Drinks,1,189,Gatorade Green Apple,,,,,,
52000013580,Drinks,1,149,Propel watermelon,,,,,,
52000013702,Drinks,1,189,Gatorade Flow Kiwi Strawberry,,,,,,
52000013726,Household,1,199,Gatorade Flow,,,,,,
52000013856,Drinks,1,189,Gatorade Flow Blackberry Wave,,,,,,
52000013863,Grocery Non-Taxable,1,169,G,,,,,,
52000041378,Drinks,1,189,Gatorade flow,,,,,,
52000041415,Drinks,1,199,Gatorade,,,,,,
52000041422,Drinks,1,199,Gatorade flow,,,,,,
52000042313,Drinks,1,199,GAT ZRO LL (28 OZ PL 1/15 ),,,,,,
52000042320,Drinks,1,199,Gatorade,,,,,,
52000042344,Drinks,1,200,GAT ZRO GLCR CHE (28 OZ PL 1/15 ),,,,,,
52000043143,Drinks,1,200,BERRY ZERO SUGAR,,,,,,
52000043549,Drinks,1,189,Gatoradezero,,,,,,
52000044003,Drinks,1,199,Win  a custom gx bottle,,,,,,
52000044041,Drinks,1,199,Gatorade kiwi Srawberry,,,,,,
52000049855,Drinks,1,200,Gatorade,,,,,,
52000051193,Drinks,1,249,Gatorade tropical,,,,,,
52000051599,Drinks,1,275,G citrus,,,,,,
52000051612,Drinks,1,249,Gatorade tropical mango,,,,,,
52000051629,Drinks,1,249,G watermelon,,,,,,
52000102390,Grocery Non-Taxable,1,199,Gatorade G Glacier Cherry,,,,,,
52000102413,Grocery Non-Taxable,1,275,Gatorade G Series Glacier Cherry,,,,,,
52000102451,Drinks,1,189,Gatorade Frost Glacier Cherry,,,,,,
52000102468,Drinks,1,189,Gatorade Perform Tropical Cooler,,,,,,
52000102475,Drinks,1,199,Gatorade Glacier Cherry,,,,,,
52000103670,Drinks,1,249,Gatorade Thirst Quencher Frost Glacier Cherry,,,,,,
52000104066,Drinks,1,199,Gatorade Perform Fierce Blue Cherry,,,,,,
52000104073,Produce,1,199,Gatorade G Series Fierce:Green Apple,,,,,,
52000104103,Drinks,1,199,Gatorade G Series Blue Cherry,,,,,,
52000104110,Drinks,1,200,Gatorade G Series Perform Fierce:Green Apple - Limited Edition,,,,,,
52000104127,Drinks,1,189,Gatorade Perform Fierce Blue Cherry,,,,,,
52000104257,Drinks,1,189,Gatorade Strawberry Lemonade,,,,,,
52000122473,Drinks,1,100,Gatorade G:Fruit Punch,,,,,,
52000122480,Drinks,1,100,Gatorade G:Orange,,,,,,
52000124859,Drinks,1,100,Gatorade G:Lemon-Lime,,,,,,
52000132854,Drinks,1,189,Gatorade:G Series Perform Xtremo Citrus Cooler,,,,,,
52000134568,Drinks,1,189,Gatorade Strawberry Watermelon,,,,,,
52000134902,Drinks,1,199,Gatorade G Series Strawberry Watermelon,,,,,,
52000135138,Drinks,1,275,Gatorade G Fruit Punch,,,,,,
52000135145,Drinks,1,275,Gatorade G Series Orange,,,,,,
52000135152,Grocery Non-Taxable,1,275,Gatorade G Series:Lemon-Lime,,,,,,
52000135169,Drinks,1,199,Gatorade G Grape,,,,,,
52000135176,Grocery Non-Taxable,1,275,Gatorade G Series Cool Blue,,,,,,
52000135190,Drinks,1,249,Gatorade Perform Frost Glacier Freeze,,,,,,
52000135282,Drinks,1,299,Gatorade Fierce Strawberry,,,,,,
52000135299,Drinks,1,200,G Series Citrus Cooler Sports Drink,,,,,,
52000208054,Dairy,1,189,Gatorade:G Series Perform Lemon-Lime,,,,,,
52000208061,Drinks,1,189,Gatorade:Fruit Punch,,,,,,
52000208078,Drinks,1,169,Gartodade G:Orange,,,,,,
52000208306,Drinks,1,189,Gatorade G Series Frost:Cascade Crash,,,,,,
52000208443,Drinks,1,199,Gatorade:G Series Perform Cool Blue,,,,,,
52000208535,Drinks,1,189,Gatorade X-Factor:Fruit Punch + Berry,,,,,,
52000208542,Drinks,1,189,Gatorade X-Factor:Orange + Tropical Fruit,,,,,,
52000208559,Drinks,1,189,Gatorade X-Factor:Lemon-Lime + Strawberry,,,,,,
52000241204,Drinks,1,249,Gatorade G Series 02 Perform:Lemon-Lime,,,,,,
52000241211,Grocery Non-Taxable,1,299,Gatorade:Fruit Punch,,,,,,
52000241235,Dairy,1,249,Gatorade G Series 02 Perform:Cool Blue,,,,,,
52000320152,Grocery Non-Taxable,1,199,G2:G Series Perform Glacier Freeze Low Calorie,,,,,,
52000320169,Drinks,1,199,Gatorade G Frost Glacier,,,,,,
52000324310,Dairy,1,199,Gatorade G Series 02 Perform:Rain Berry,,,,,,
52000324815,Drinks,1,199,Gatorade G Series Cool Blue,,,,,,
52000324860,Drinks,1,199,Gatorade Frost Glacier Freeze,,,,,,
52000324884,Drinks,1,189,Gatorade Frost:Riptide Rush,,,,,,
52000325553,Drinks,1,199,Gatorade G Cool Blue,,,,,,
52000326734,Dairy,1,199,Gatorade G Grape,,,,,,
52000328660,Grocery Non-Taxable,1,199,Gatorade G Series Perform Fruit Punch,,,,,,
52000328677,Drinks,1,199,Gatorade G Series 02 Perform Orange,,,,,,
52000328684,Drinks,1,199,Gatorade Lemon-Lime,,,,,,
52000338751,Grocery Non-Taxable,1,199,Gatorade G Fruit Punch,,,,,,
52000338768,Grocery Non-Taxable,1,199,Gatorade G Series Perform Orange,,,,,,
52000338775,Drinks,1,199,Gatorade G Lemon-Lime,,,,,,
52100000497,Grocery Non-Taxable,1,249,"Cake Mate:Decors, Rainbow",,,,,,
52100029924,Grocery Non-Taxable,1,299,McCormick Pure Ground Black Pepper,,,,,,
52100029962,Grocery Non-Taxable,1,499,McCormick Pure Ground Black Pepper,,,,,,
52100070865,Grocery Non-Taxable,1,399,McCormick:Pure Vanilla,,,,,,
52100070919,Grocery Non-Taxable,1,499,McCormick:Red,,,,,,
52100070926,Grocery Non-Taxable,1,499,McCormick Yellow,,,,,,
52100746029,Grocery Non-Taxable,1,299,salt,,,,,,
52127000050,Grocery Non-Taxable,1,35,Yyui,,,,,,
52200005026,Grocery Non-Taxable,1,99,Beech-Nut Naturals Applesauce,,,,,,
52200005064,Grocery Non-Taxable,1,100,"Beech-Nut:Baby Food, Apples, Mango & Kiwi",,,,,,
52200007129,Grocery Non-Taxable,1,99,Beech-Nut Naturals:Butternut Squash,,,,,,
52200007143,General Food,1,99,Beech-Nut Naturals:Tender Sweet Carrots,,,,,,
52200007150,Grocery Non-Taxable,1,99,"Beech-Nut:Baby Food, Green Beans",,,,,,
52200007785,General Food,1,99,Beech-Nut:Mango,,,,,,
52200034705,Grocery Non-Taxable,1,399,Beech-Nut Complete Rice,,,,,,
52200034729,Grocery Non-Taxable,1,399,Beech-Nut Complete Oatmeal Whole Grain,,,,,,
52600112164,Grocery Non-Taxable,1,299,Fluff:Marshmallow Fluff,,,,,,
52600112751,Grocery Non-Taxable,1,199,Fluff:Marshmallow Fluff,,,,,,
53200072247,Household,1,199,Ocelo Sponges,,,,,,
54000200427,Household,1,149,Scott 1000 Sheets,,,,,,
54000472190,Household,1,149,Scott,,,,,,
54000476174,Household,1,500,Scott 4 pack,,,,,,
54100000507,Grocery Non-Taxable,1,399,Vlasic:Bread & Butter Chips,,,,,,
54100000606,Grocery Non-Taxable,1,499,Vlasic:Kosher Dill Spears,,,,,,
54100000613,Grocery Non-Taxable,1,299,Vlasic:Bread & Butter Spears Mildly Sweet Fresh Pack,,,,,,
54100001405,Grocery Non-Taxable,1,499,Vlasic:Kosher Dill Spears,,,,,,
54100005601,Grocery Non-Taxable,1,349,Vlasic:Stackers Kosher Dill,,,,,,
54100413000,Household,1,499,Vlasic:Kosher Dill Wholes Fresh Pack,,,,,,
54200000476,Household,1,249,Austin's Lemon Ammonia,,,,,,
54200000803,Household,1,549,Austin`s Windshield Washer Fluid,,,,,,
54300233125,Snacks,1,249,Campfire:Premium Quality Marshmallows,,,,,,
54300233187,Household,1,199,Campfire Fruitwirlers,,,,,,
54400000047,Grocery Non-Taxable,1,799,A.1.:Original,,,,,,
54400000092,Grocery Non-Taxable,1,349,A.1. Original Sauce,,,,,,
54600002865,Household,1,499,Fantastik Heavy Duty All Purpose Cleaner,,,,,,
54800010028,Grocery Non-Taxable,1,279,"Uncle Ben's Enriched Parboiled Long Grain Rice, Original",,,,,,
54800031771,Grocery Non-Taxable,1,299,Uncle Ben's Ready Rice:Whole Grain Brown - Microwave in the Pouch,,,,,,
55270839119,Grocery Non-Taxable,1,169,"Grace:Hot Pepper Sauce, Very Hot",,,,,,
55291001021,Snacks,1,100,Raylicious Plain Pound Cake,,,,,,
55291001038,Snacks,1,100,Raylicious Cheese Pound Cake,,,,,,
55291001205,Snacks,1,100,Raylicious Raisin Pound Cake,,,,,,
55500013791,Household,1,279,Clorox,,,,,,
55500402939,Household,1,229,Pine Sol,,,,,,
55653173106,Grocery Non-Taxable,1,199,Dare:Breaktime Chocolate Chip,,,,,,
58000311619,Household,1,169,Palmolive Dish Liquid & Hand Soap Orange,,,,,,
58286999969,Grocery Non-Taxable,1,100,Jodan's Cookies - Vanilla Suger Wafers,,,,,,
58847828042,Grocery Non-Taxable,1,299,Ultra Dish Detergent Mountain Berry,,,,,,
58847950019,Grocery Non-Taxable,1,219,First Force Drain Opener,,,,,,
58847950026,Grocery Non-Taxable,1,199,First Force Clean & Fresh Scent Laundry Detgergent,,,,,,
58847950033,Grocery Non-Taxable,1,399,Clean & Fresh Scent Fabric Softener,,,,,,
59642906720,Grocery Non-Taxable,1,25,Dubble Bubble Cry Baby Extra Sour Bubble Gum,,,,,,
59642923277,Grocery Non-Taxable,1,299,Dubble Bubble Bubble,,,,,,
59647200045,Household,1,199,A 1 Bleach,,,,,,
59647210143,Household,1,799,Pure Bright Cloro,,,,,,
61328051259,Misc.,1,75,Tisu,,,,,,
61541704611,Household,1,349,liquido zapato,,,,,,
62200004004,Household,1,499,Easy-Off Heavy Duty Surpuissant Oven Cleaner,,,,,,
62338057620,Condiments,1,189,AIR WICK AIR FRESHENER LAVENDER&CHAMOMILE,,,,,,
62338057682,Grocery Non-Taxable,1,199,Air Wick 4-in-1 Air Freshener - Vanilla Indulgence,,,,,,
62338747347,Household,1,189,Air Wick Cool Linen & White Lilac,,,,,,
62338758190,Household,1,169,Air Wick Apple Cinnamon,,,,,,
62338761435,Household,1,169,Air Wick Rain Garden,,,,,,
62338770024,Household,1,169,Air Wick Air Freshener - Fresh Waters,,,,,,
62338778976,Condiments,1,199,Air Wick Magnolia & Cherry Blossom Air Freshener,,,,,,
62338852577,Household,1,169,AIR WICK AIR FRESHENER HAWAiIAN EXOTIC PAPAYA.,,,,,,
63100251277,Grocery Non-Taxable,1,599,Ghhn,,,,,,
63435891117,Household,1,199,Scotties Facial Tissues 70 Sheets,,,,,,
63435891391,Household,1,199,Dcotties,,,,,,
64144030217,Grocery Non-Taxable,1,499,Pam:Original,,,,,,
64144030941,Grocery Non-Taxable,1,499,Pam:No-Stick Original All Natural,,,,,,
64144042135,General Food,1,189,"Chef Boyardee:Jumbo - Pasta and Meatballs made with Pork, Chicken and Beef in Tomato Sauce",,,,,,
64144043026,General Food,1,199,Chef Boyardee Beefaroni,,,,,,
64144043040,Grocery Non-Taxable,1,189,Chef Boyardee Lasagna,,,,,,
64144043064,Grocery Non-Taxable,1,199,Chef Boyardee Beef Ravioli,,,,,,
64144043156,Grocery Non-Taxable,1,199,Chef Boyardee Beef Ravioli,,,,,,
64144043224,General Food,1,199,Chef Boyardee Spaghetti & Meatballs,,,,,,
64144047024,Grocery Non-Taxable,1,149,Chef Boyardee Beefaroni,,,,,,
64144047093,Grocery Non-Taxable,1,189,Chef Boyardee Beef Ravioli,,,,,,
64144047178,General Food,1,149,Chef Boyardee:in Tomato Sauce,,,,,,
64144047185,Grocery Non-Taxable,1,159,Chef Boyardee:Pasta & Meatballs in Tomato Sauce,,,,,,
64144047307,Grocery Non-Taxable,1,149,Chef Boyardee Lasagna,,,,,,
64144048816,Grocery Non-Taxable,1,199,Chef Boyardee Mini Spaghetti & Meatballs,,,,,,
64144321605,Grocery Non-Taxable,1,299,Gulden's:Spicy Brown Mustard,,,,,,
64144322862,Grocery Non-Taxable,1,249,Gulden`s Spicy Brown Mustard,,,,,,
64331148152,Grocery Non-Taxable,1,125,Kisko Freezies Giant,,,,,,
66613000059,Grocery Non-Taxable,1,196,Brunswick In Soybean Oil,,,,,,
66613028619,Grocery Non-Taxable,1,199,Brunswick:In Mustard & Dill Sauce 3.75 Oz Tin Overwrap,,,,,,
66613111038,Grocery Non-Taxable,1,199,Brunswick:In Olive Oil 3.75 Oz Tin Overwrap,,,,,,
67029921419,Household,1,199,SOS Steel Wool,,,,,,
67238891190,Household,1,199,Dove Original Beauty Bar,,,,,,
69100005216,Grocery Non-Taxable,1,399,Javon,,,,,,
70041820165,Frozen Food,1,2299,Uncooked shrimp,,,,,,
70044015834,Grocery Non-Taxable,1,299,Raisels sour,,,,,,
70074407012,Dairy,1,225,Ensure:Regular Creamy Milk Chocolate 8 Oz,,,,,,
70074407029,Drinks,1,199,Ensure:Plus Milk Chocolate 8 Oz,,,,,,
70074407050,Dairy,1,225,Ensure:Regular Strawberries & Cream 8 Oz,,,,,,
70074407074,Dairy,1,200,Ensure:Plus Vanilla 8 Oz,,,,,,
70074407111,Grocery Non-Taxable,1,225,Ensure: Original Nutrition Shake,,,,,,
70074407180,Drinks,1,199,Ensure:Plus Strawberry 8 Oz,,,,,,
70074504650,Grocery Non-Taxable,1,149,Ensure Plus Nutrition Shake Homemade Vanilla,,,,,,
70074508184,Grocery Non-Taxable,1,1299,Similac Sensitive:with Iron - for Fussiness & Gas,,,,,,
70074517858,Drinks,1,200,Ensure:Regular Butter Pecan 8 Oz,,,,,,
70074517872,Drinks,1,200,Ensure:Plus Butter Pecan 8 Oz,,,,,,
70074533605,Grocery Non-Taxable,1,1299,Similac Advance Earlyshield:Complete Nutrition Milk Based Powder w/Iron,,,,,,
70074538075,Drinks,1,200,Ensure:Regular Rich Dark Chocolate 8 Oz,,,,,,
70074538105,Drinks,1,200,Ensure:Plus Dark Chocolate 8 Oz,,,,,,
70074559582,Dairy,1,2099,Similac Advance Earlyshield:W/Iron Powder,,,,,,
70074560168,Drinks,1,200,Ensure:Regular Coffee Latte 8 Oz,,,,,,
70074625980,General Food,1,2499,Similac Total Comfort,,,,,,
70074629506,Grocery Non-Taxable,1,2499,Similacbig,,,,,,
70074641164,Drinks,1,200,Ensure High Protein Nutrition Shake Milk Chocolate,,,,,,
70074641188,Drinks,1,199,Ensure Active Vanilla,,,,,,
70074641379,Grocery Non-Taxable,1,150,Ensure,,,,,,
70085060107,Frozen Food,1,299,Bagel Bites:Three Cheese,,,,,,
70085060121,Frozen Food,1,299,Bagel Bites:Cheese & Pepperoni,,,,,,
70085060138,Frozen Food,1,299,Bagel Bites:Cheese Sausage & Pepperoni 9 Ct,,,,,,
70100018021,Grocery Non-Taxable,1,249,Hot dog,,,,,,
70137000181,Tobacco,1,750,Middletons Black & Mild Cigar,,,,,,
70137000235,Tobacco,1,700,Black & Mild Pipe Tobacco Cigars Wine,,,,,,
70137005254,Tobacco,1,799,Black & Mild Cigars - Wood Tipped,,,,,,
70137005292,Tobacco,1,700,Black & Mild Cigars - Wine Wood Tip,,,,,,
70137100188,Tobacco,1,299,Middleton's Black & Mild,,,,,,
70137105251,Tobacco,1,299,Black & Mild Wood Tip,,,,,,
70137105381,Tobacco,1,275,Middletons Black & Mild Pipe Tobacco Cigars Mild,,,,,,
70137214274,Tobacco,1,750,BLACK & MILD SWEETS,,,,,,
70158000054,Household,1,212,Krazy:Instant Glue,,,,,,
70221007201,Household,1,100,Oreo - Chocolate Candy Bar,,,,,,
70221008390,Candy,1,189,Oreo - Chocolate Candy Bar King Size,,,,,,
70235000359,Tobacco,1,275,Phillies Blunt Single Cigar,,,,,,
70235108512,Cigar's,1,800,Phillies Blunt Cigars,,,,,,
70235109106,Tobacco,1,700,Phillies Blunt Cigars Chocolate,,,,,,
70247814616,Meat/Fish,1,199,Farmland Deli Favorites,,,,,,
70247819987,Grocery Non-Taxable,1,149,Farmland Ham - Lunch Meat,,,,,,
70247820464,Meat/Fish,1,99,Farmland Ham - Lunch Meat Chopped,,,,,,
70247822130,Meat/Fish,1,149,Farmland Cooked Salami,,,,,,
70247822185,Meat/Fish,1,149,Farmland Bologna,,,,,,
70272482354,Grocery Non-Taxable,1,499,Reddi Wip Real Cream,,,,,,
70303022030,Grocery Non-Taxable,1,249,Season Brand:Skinless and Boneless in pure Olive Oil,,,,,,
70330000025,Misc.,1,125,Bic Mini Lighter,,,,,,
70330506046,Misc.,1,225,Bic Wipe Out:White,,,,,,
70330600065,Misc.,1,200,Bic Disposable Lighter,,,,,,
70330600072,Misc.,1,125,Bic Single Pak,,,,,,
70330600171,Misc.,1,200,Bic Logo Lighters    50 Count Tray,,,,,,
70330604599,Household,1,200,Bic Lighter,,,,,,
70330609983,Household,1,199,Bic Lighter,,,,,,
70330610682,Misc.,1,250,BIC - Patriots,,,,,,
70330617667,Misc.,1,200,Bic Lighter,,,,,,
70330618534,Misc.,1,200,Bic Lighter,,,,,,
70330620957,Misc.,1,200,Slimy Pike Productions,,,,,,
70330621435,Misc.,1,200,Bic Lighter,,,,,,
70330622401,Misc.,1,200,Bic Lighter,,,,,,
70330626096,Misc.,1,499,Bic light,,,,,,
70330629851,Grocery Non-Taxable,1,175,Bic Lighter,,,,,,
70330633254,Grocery Non-Taxable,1,200,Slimy Pike Productions,,,,,,
70330639232,Misc.,1,200,Bic Lighter,,,,,,
70330643017,Condiments,1,100,Fosforera,,,,,,
70330643109,Household,1,200,Bic Lighter,,,,,,
70330643307,Household,1,125,Bic.,,,,,,
70330643321,Misc.,1,125,Bic Lighter Mini,,,,,,
70330643895,Household,1,200,Bic Lighter,,,,,,
70330644090,Household,1,125,Bic Lighter,,,,,,
70330646148,Misc.,1,200,BIC LIGHTER 1,,,,,,
70330647763,Misc.,1,200,Lighter,,,,,,
70330651449,Misc.,1,200,Bic Ltr,,,,,,
70330653887,Misc.,1,200,Big Bic 1,,,,,,
70330658295,Misc.,1,200,Bic lighter,,,,,,
70330658301,Misc.,1,200,Bic lighter,,,,,,
70330658721,Misc.,1,200,Bic lighter,,,,,,
70330661295,Misc.,1,200,Bic lighter,,,,,,
70459005581,Grocery Non-Taxable,1,349,New York Bakery Garlic Texas Toast,,,,,,
70459009213,Grocery Non-Taxable,1,349,New York:Cheese Garlic & Parmesan,,,,,,
70462000054,Candy,1,199,Sour Patch Watermelon,,,,,,
70462001051,Grocery Non-Taxable,1,100,Sour Patch Kids Extreme:Sour,,,,,,
70462002775,Candy,1,179,sour patch,,,,,,
70462002874,Candy,1,249,sourpatch kids tropical,,,,,,
70462003970,Candy,1,199,SWEDISH FISH MINI TROPICA,,,,,,
70462005165,Candy,1,199,sour patch heads,,,,,,
70462005219,Candy,1,199,swedish fish tails,,,,,,
70462006131,Candy,1,249,Sour Patch crush,,,,,,
70462006216,Candy,1,199,Swedish fish mini,,,,,,
70462007916,Candy,1,249,Sour,,,,,,
70462008616,Candy,1,249,Sour patch,,,,,,
70462009019,Candy,1,249,Sour patch,,,,,,
70462009200,Candy,1,299,Sour patch,,,,,,
70462035964,Candy,1,349,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids,,,,,,
70462035988,Snacks,1,249,Swedish Fish Bags:Original Soft & Chewy,,,,,,
70462036008,Candy,1,349,Sour Patch Bags:Soft & Chewy Sour Then Sweet Watermelon,,,,,,
70462098501,Candy,1,149,Sour Patch Kids:Sour then Sweet,,,,,,
70462098525,Candy,1,149,Sour Patch:Watermelon,,,,,,
70462098532,Condiments,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Blue Raspberry,,,,,,
70462098549,Dairy,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Cherry,,,,,,
70462098617,Candy,1,249,Sour Patch Kids:Sour then Sweet,,,,,,
70462098631,Candy,1,249,Sour Patch:Sour then Sweet Watermelon,,,,,,
70462098679,Grocery Non-Taxable,1,199,Swedish Fish Bags:Original Soft & Chewy,,,,,,
70462431421,Candy,1,249,Sour Patch Bags:Soft & Chewy Sour Then Sweet Extreme,,,,,,
70462431445,Candy,1,100,Sour Patch Extreme:Soft & Chewy Candy,,,,,,
70462432442,Grocery Non-Taxable,1,75,Sour Patch Boxes:Soft & Chewy Sour Then Sweet Kids Berries,,,,,,
70462432466,Grocery Non-Taxable,1,299,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids Berries,,,,,,
70462432756,Grocery Non-Taxable,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids Berries,,,,,,
70462433517,Candy,1,249,Sour Patch Bags:Soft & Chewy Sour Then Sweet Xploderz,,,,,,
70462433593,Candy,1,179,Sweedish Fish,,,,,,
70462433616,Grocery Non-Taxable,1,199,Sour Patch Kids,,,,,,
70462542509,Grocery Non-Taxable,1,149,Swedish Fish Soft & Chewy Candy,,,,,,
70491213227,Grocery Non-Taxable,1,499,Master of Mix Starwberry Daiquiri / Margarita Mixer,,,,,,
70547014983,Dairy,1,299,Klondike:Choco Taco,,,,,,
70575040091,Grocery Non-Taxable,1,499,On-Cor:With Gravy,,,,,,
70575040107,Frozen Food,1,489,On-Cor:Breaded With Tomato Sauce,,,,,,
70575040220,General Food,1,489,On-Cor:With Meat Sauce,,,,,,
