SKU,Categories,Stock,Price,Name
064144047185,Grocery Non-Taxable,1,159,Chef Boyardee:Pasta & Meatballs in Tomato Sauce
064144047307,Grocery Non-Taxable,1,149,Chef Boyardee Lasagna
064144048816,Grocery Non-Taxable,1,199,Chef Boyardee Mini Spaghetti & Meatballs
064144321605,Grocery Non-Taxable,1,299,Gulden's:Spicy Brown Mustard
064144322862,Grocery Non-Taxable,1,249,Gulden`s Spicy Brown Mustard
064331148152,Grocery Non-Taxable,1,125,Kisko Freezies Giant
066613000059,Grocery Non-Taxable,1,196,Brunswick In Soybean Oil
066613028619,Grocery Non-Taxable,1,199,Brunswick:In Mustard & Dill Sauce 3.75 Oz Tin Overwrap
066613111038,Grocery Non-Taxable,1,199,Brunswick:In Olive Oil 3.75 Oz Tin Overwrap
067029921419,Household,1,199,SOS Steel Wool
067238891190,Household,1,199,Dove Original Beauty Bar
069100005216,Grocery Non-Taxable,1,399,Javon
070041820165,Frozen Food,1,2299,Uncooked shrimp
070044015834,Grocery Non-Taxable,1,299,Raisels sour
070074407012,Dairy,1,225,Ensure:Regular Creamy Milk Chocolate 8 Oz
070074407029,Drinks,1,199,Ensure:Plus Milk Chocolate 8 Oz
070074407050,Dairy,1,225,Ensure:Regular Strawberries & Cream 8 Oz
070074407074,Dairy,1,200,Ensure:Plus Vanilla 8 Oz
070074407111,Grocery Non-Taxable,1,225,Ensure: Original Nutrition Shake
070074407180,Drinks,1,199,Ensure:Plus Strawberry 8 Oz
070074504650,Grocery Non-Taxable,1,149,Ensure Plus Nutrition Shake Homemade Vanilla
070074508184,Grocery Non-Taxable,1,1299,Similac Sensitive:with Iron - for Fussiness & Gas
070074517858,Drinks,1,200,Ensure:Regular Butter Pecan 8 Oz
070074517872,Drinks,1,200,Ensure:Plus Butter Pecan 8 Oz
070074533605,Grocery Non-Taxable,1,1299,Similac Advance Earlyshield:Complete Nutrition Milk Based Powder w/Iron
070074538075,Drinks,1,200,Ensure:Regular Rich Dark Chocolate 8 Oz
070074538105,Drinks,1,200,Ensure:Plus Dark Chocolate 8 Oz
070074559582,Dairy,1,2099,Similac Advance Earlyshield:W/Iron Powder
070074560168,Drinks,1,200,Ensure:Regular Coffee Latte 8 Oz
070074625980,General Food,1,2499,Similac Total Comfort
070074629506,Grocery Non-Taxable,1,2499,Similacbig
070074641164,Drinks,1,200,Ensure High Protein Nutrition Shake Milk Chocolate
070074641188,Drinks,1,199,Ensure Active Vanilla
070074641379,Grocery Non-Taxable,1,150,Ensure
070085060107,Frozen Food,1,299,Bagel Bites:Three Cheese
070085060121,Frozen Food,1,299,Bagel Bites:Cheese & Pepperoni
070085060138,Frozen Food,1,299,Bagel Bites:Cheese Sausage & Pepperoni 9 Ct
070100018021,Grocery Non-Taxable,1,249,Hot dog
070137000181,Tobacco,1,750,Middletons Black & Mild Cigar
070137000235,Tobacco,1,700,Black & Mild Pipe Tobacco Cigars Wine
070137005254,Tobacco,1,799,Black & Mild Cigars - Wood Tipped
070137005292,Tobacco,1,700,Black & Mild Cigars - Wine Wood Tip
070137100188,Tobacco,1,299,Middleton's Black & Mild
070137105251,Tobacco,1,299,Black & Mild Wood Tip
070137105381,Tobacco,1,275,Middletons Black & Mild Pipe Tobacco Cigars Mild
070137214274,Tobacco,1,750,BLACK & MILD SWEETS
070158000054,Household,1,212,Krazy:Instant Glue
070221007201,Household,1,100,Oreo - Chocolate Candy Bar
070221008390,Candy,1,189,Oreo - Chocolate Candy Bar King Size
070235000359,Tobacco,1,275,Phillies Blunt Single Cigar
070235108512,Cigar's,1,800,Phillies Blunt Cigars
070235109106,Tobacco,1,700,Phillies Blunt Cigars Chocolate
070247814616,Meat/Fish,1,199,Farmland Deli Favorites
070247819987,Grocery Non-Taxable,1,149,Farmland Ham - Lunch Meat
070247820464,Meat/Fish,1,99,Farmland Ham - Lunch Meat Chopped
070247822130,Meat/Fish,1,149,Farmland Cooked Salami
070247822185,Meat/Fish,1,149,Farmland Bologna
070272482354,Grocery Non-Taxable,1,499,Reddi Wip Real Cream
070303022030,Grocery Non-Taxable,1,249,Season Brand:Skinless and Boneless in pure Olive Oil
070330000025,Misc.,1,125,Bic Mini Lighter
070330506046,Misc.,1,225,Bic Wipe Out:White
070330600065,Misc.,1,200,Bic Disposable Lighter
070330600072,Misc.,1,125,Bic Single Pak
070330600171,Misc.,1,200,Bic Logo Lighters    50 Count Tray
070330604599,Household,1,200,Bic Lighter
070330609983,Household,1,199,Bic Lighter
070330610682,Misc.,1,250,BIC - Patriots
070330617667,Misc.,1,200,Bic Lighter
070330618534,Misc.,1,200,Bic Lighter
070330620957,Misc.,1,200,Slimy Pike Productions
070330621435,Misc.,1,200,Bic Lighter
070330622401,Misc.,1,200,Bic Lighter
070330626096,Misc.,1,499,Bic light
070330629851,Grocery Non-Taxable,1,175,Bic Lighter
070330633254,Grocery Non-Taxable,1,200,Slimy Pike Productions
070330639232,Misc.,1,200,Bic Lighter
070330643017,Condiments,1,100,Fosforera
070330643109,Household,1,200,Bic Lighter
070330643307,Household,1,125,Bic.
070330643321,Misc.,1,125,Bic Lighter Mini
070330643895,Household,1,200,Bic Lighter
070330644090,Household,1,125,Bic Lighter
070330646148,Misc.,1,200,BIC LIGHTER 1
070330647763,Misc.,1,200,Lighter
070330651449,Misc.,1,200,Bic Ltr
070330653887,Misc.,1,200,Big Bic 1
070330658295,Misc.,1,200,Bic lighter
070330658301,Misc.,1,200,Bic lighter
070330658721,Misc.,1,200,Bic lighter
070330661295,Misc.,1,200,Bic lighter
070459005581,Grocery Non-Taxable,1,349,New York Bakery Garlic Texas Toast
070459009213,Grocery Non-Taxable,1,349,New York:Cheese Garlic & Parmesan
070462000054,Candy,1,199,Sour Patch Watermelon
070462001051,Grocery Non-Taxable,1,100,Sour Patch Kids Extreme:Sour
070462002775,Candy,1,179,sour patch
070462002874,Candy,1,249,sourpatch kids tropical
070462003970,Candy,1,199,SWEDISH FISH MINI TROPICA
070462005165,Candy,1,199,sour patch heads
070462005219,Candy,1,199,swedish fish tails
070462006131,Candy,1,249,Sour Patch crush
070462006216,Candy,1,199,Swedish fish mini
070462007916,Candy,1,249,Sour
070462008616,Candy,1,249,Sour patch
070462009019,Candy,1,249,Sour patch
070462009200,Candy,1,299,Sour patch
070462035964,Candy,1,349,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids
070462035988,Snacks,1,249,Swedish Fish Bags:Original Soft & Chewy
070462036008,Candy,1,349,Sour Patch Bags:Soft & Chewy Sour Then Sweet Watermelon
070462098501,Candy,1,149,Sour Patch Kids:Sour then Sweet
070462098525,Candy,1,149,Sour Patch:Watermelon
070462098532,Condiments,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Blue Raspberry
070462098549,Dairy,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Cherry
070462098617,Candy,1,249,Sour Patch Kids:Sour then Sweet
070462098631,Candy,1,249,Sour Patch:Sour then Sweet Watermelon
070462098679,Grocery Non-Taxable,1,199,Swedish Fish Bags:Original Soft & Chewy
070462431421,Candy,1,249,Sour Patch Bags:Soft & Chewy Sour Then Sweet Extreme
070462431445,Candy,1,100,Sour Patch Extreme:Soft & Chewy Candy
070462432442,Grocery Non-Taxable,1,75,Sour Patch Boxes:Soft & Chewy Sour Then Sweet Kids Berries
070462432466,Grocery Non-Taxable,1,299,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids Berries
070462432756,Grocery Non-Taxable,1,100,Sour Patch Bags:Soft & Chewy Sour Then Sweet Kids Berries
070462433517,Candy,1,249,Sour Patch Bags:Soft & Chewy Sour Then Sweet Xploderz
070462433593,Candy,1,179,Sweedish Fish
070462433616,Grocery Non-Taxable,1,199,Sour Patch Kids
070462542509,Grocery Non-Taxable,1,149,Swedish Fish Soft & Chewy Candy
070491213227,Grocery Non-Taxable,1,499,Master of Mix Starwberry Daiquiri / Margarita Mixer
070547014983,Dairy,1,299,Klondike:Choco Taco
070575040091,Grocery Non-Taxable,1,499,On-Cor:With Gravy
070575040107,Frozen Food,1,489,On-Cor:Breaded With Tomato Sauce
070575040220,General Food,1,489,On-Cor:With Meat Sauce
070575040589,Frozen Food,1,489,On-Cor:Boneless & Barbecue Sauce
070620001114,Grocery Non-Taxable,1,249,Jack Rabbit:Black Turtle Beans
070620001206,Grocery Non-Taxable,1,99,Jack Rabbit Beans Garbanzo
070620001244,Grocery Non-Taxable,1,99,Jack Rabbit:Green Split Peas
070622751017,Candy,1,249,Cow Tales mini
070640008162,Frozen Food,1,199,Bomb Pop Original
070640008186,Frozen Food,1,225,Jolly Rancher Bomb Pop
070640011889,Frozen Food,1,199,Blue Bunny Minio Face
070640013807,Frozen Food,1,199,Jolly Rancher Bomb Pop
070640013852,Grocery Non-Taxable,1,125,Froz Fruit coconut fruit bar
070640014422,Frozen Food,1,175,Jolly Rancher Cool Tubes
070640018420,Frozen Food,1,249,Rapael
070640020607,Frozen Food,1,199,Froz
070640020621,Frozen Food,1,225,Coconut
070640020638,Frozen Food,1,199,Frozfruut
070640020645,Frozen Food,1,199,Pineapple
070640021987,Frozen Food,1,175,Jolky
070640310500,Grocery Non-Taxable,1,150,Big Mississippi Mud sandwich ice cream blue bunny
070640310609,Grocery Non-Taxable,1,150,Blue Bunny Big Vanilla Ice Cream Sandwich
070640310708,Grocery Non-Taxable,1,175,Blue Bunny Big Napolitan Ice Cream Sandwich
070640310814,Grocery Non-Taxable,1,299,Big nBopper Sandwich
070640310838,Grocery Non-Taxable,1,250,Blue Bunny:Chips Galore
070640400720,Grocery Non-Taxable,1,249,Blue Bunny vanilla cone
070640401239,Grocery Non-Taxable,1,299,Blue Bunny Champ Bunny Tracks
070640401314,Grocery Non-Taxable,1,299,Blue Bunny Champ Vanilla Brownie
070662007013,Grocery Non-Taxable,1,189,Nissin Souper Meal Beef Flavor Minestrone
070662007020,Grocery Non-Taxable,1,189,Nissin Souper Meal Chicken Flavor w/Vegetable
070662010020,Grocery Non-Taxable,1,50,Top Ramen Beef Flavor
070662010037,Grocery Non-Taxable,1,50,Nissin Top Ramen Chicken Flavor
070662010105,General Food,1,50,Top Ramen Shrimp Flavor
070662030011,Grocery Non-Taxable,1,100,Cup Noodles:Beef Flavor
070662030028,Grocery Non-Taxable,1,99,Cup Noodles w/Shrimp
070662030035,Grocery Non-Taxable,1,100,Cup Noodles Chicken Flavor
070662030110,Grocery Non-Taxable,1,100,"Nissin:Ramen Noodle Soup, Spicy Chile Chicken Flavor"
070662030127,Grocery Non-Taxable,1,100,"Ramen Noodle Soup, Shrimp Picante Style"
070662030417,Grocery Non-Taxable,1,169,Cup Noodles:Big Spoonable Beef Flavor
070662060032,Grocery Non-Taxable,1,199,Top Ramen:Chicken 6-Pack
070662087213,Grocery Non-Taxable,1,169,Nissin:Chicken Flavor
070662087220,Grocery Non-Taxable,1,199,Nissin:w/Shrimp
070662087237,Grocery Non-Taxable,1,199,Nissin:Teriyaki Beef Flavor
070662096314,Grocery Non-Taxable,1,199,Bowl Noodles:Hot & Spicy Chicken
070662096321,Grocery Non-Taxable,1,199,Bowl Noodles:Hot & Spicy w/Shrimp
070662096338,Grocery Non-Taxable,1,169,Nissin Bowl Noodles Hot & Spicy Beef Flavlor
070662096345,Grocery Non-Taxable,1,169,Nissin Hot & Spicy
070670007272,Grocery Non-Taxable,1,99,"DaVinci:Enriched Macaroni Product, Rigatoni"
070792731567,Misc.,1,1499,Booster cables
070800041183,Dairy,1,599,"Smithfield:Bacon, Naturally Hickory Smoked"
070801103019,Grocery Non-Taxable,1,299,Sport Shake Chocolate
070801103026,Grocery Non-Taxable,1,299,"Sport Shake Dairy Power Shake, Vanilla"
070821000046,Grocery Non-Taxable,1,349,Holsum Split Top Wheat Bread
070821000268,General Food,1,249,Holsum Frankfurt Rolls
070821000565,Grocery Non-Taxable,1,299,Holsum Giant White Enriched Bread
070821044446,Grocery Non-Taxable,1,299,Bread
070821510002,Grocery Non-Taxable,1,249,Holsum Hamburger Roll
070847000037,Drinks,1,249,Monster Energy Absolutely Zero
070847012474,Drinks,1,269,Monster Energy Zero Ultra
070847020905,Drinks,1,269,Monster Energy Ultra Sunrise
070847024446,Grocery Non-Taxable,1,250,Monster Energy Gronk
070847027324,Drinks,1,269,Monster Ultra Violet
070847033080,Drinks,1,249,zero sugar monster ultra paradise
070847811169,Drinks,1,269,Monster Energy Drink
070847811268,Drinks,1,249,Monster Energy Low Carb
070881233064,Misc.,1,299,Brillo Strip & Shine Steel Wool Balls
070881233101,Household,1,279,Brillo Soap Pads Steel Wool
070907086308,Household,1,349,Rough Rider Studded Lubricated Condom
070907298558,Household,1,399,Hot Rider
070907298602,Household,1,399,Rough Rider
070919021618,Meat/Fish,1,899,Smocked bacon big
070919021854,Household,1,499,Hbhh
070919022028,Meat/Fish,1,649,"Hatfield:Bacon, Hardwood Smoked"
070919033192,Meat/Fish,1,499,Hatfield:Beef Franks
070920474496,Grocery Non-Taxable,1,349,Swiss Miss Milk Chocolate
070920474502,Grocery Non-Taxable,1,299,Swiss Miss Classics Marshmallow:with Marshmallows
070920476339,Grocery Non-Taxable,1,299,Swiss miss choc
070920476346,Grocery Non-Taxable,1,299,Swiss miss
070920476599,Grocery Non-Taxable,1,399,Swiss miss
070953475002,Snacks,1,100,pecan pies
070953701002,Snacks,1,59,Duchess Honey Bun
070970448379,Household,1,25,Mike & Mike Red Rageous Candy
070970449932,General Food,1,25,Mike & Mike Original Candy
070970449949,Candy,1,25,Hot Tamales:Fierce Cinnamon
070970449956,Grocery Non-Taxable,1,25,Mike & Mike Berry Blast Candy
070970449963,Grocery Non-Taxable,1,25,Mike & Ike Jolly Joes Candy
070970449970,Grocery Non-Taxable,1,25,Mike & Mike Tropical Typhoon Candy
070970471056,Grocery Non-Taxable,1,25,Mike and Ike Sour Fruits
070970471063,Grocery Non-Taxable,1,25,Hot Tamales Tropical Heat
070970471087,Boss Revolution,1,25,Mike & Ike: Sour-Licious Fruit Punch
070970471094,Dairy,1,25,Mike & Ike: Sour-Licious Green Apple
070970471254,Candy,1,149,Mike and Ike Original Fruits
070970472169,Grocery Non-Taxable,1,75,Hot Tamales Fierce Cinnamon
070970473562,Candy,1,149,mike & ike mega mix
070970473609,Candy,1,149,Mike and ike
070970479410,Grocery Non-Taxable,1,75,Mike & Ike Classic Look Original Fruits
071007014673,Grocery Non-Taxable,1,499,Nibu h
071025063028,Grocery Non-Taxable,1,249,Big Buy:King Size
071025064346,Grocery Non-Taxable,1,249,Brad
071038000478,Grocery Non-Taxable,1,499,Chock Full O' Nuts:Original
071041121429,Dairy,1,399,Whipped Cream
071063437072,Snacks,1,199,mild tortilla chips taco bell
071063437089,Snacks,1,199,fire taco bell tortilla chip
071063437553,Snacks,1,199,diablo tacobell chips
071121963000,Household,1,499,Hot Shot Ant & Roach Germ Killer
071121963017,Household,1,499,Hot Shot Ant & Roach
071121963109,Household,1,499,Hot Shot Flying Insect
071153002036,Household,1,399,STP BRAKE FLUID DOT3
071153002043,Household,1,299,STP Power Steering Fluid
071153660465,Household,1,349,STP Power Steering Fluid & Stop Leak
071153662551,Household,1,649,STP Engine Stop Leak
071159000197,Grocery Non-Taxable,1,99,Corn Nuts:Ranch
071159000951,Grocery Non-Taxable,1,50,Corn Nuts BBQ
071159000968,Grocery Non-Taxable,1,50,Corn Nuts Ranch
071159000975,Grocery Non-Taxable,1,50,Corn Nuts Chile Picante
071159001330,Grocery Non-Taxable,1,89,Corn Nuts:Original
071159001521,Snacks,1,149,Corn Nuts
071159073115,Snacks,1,149,Corn Nuts:Ranch
071169816887,Grocery Non-Taxable,1,199,Ice cream sauce
071169816894,Grocery Non-Taxable,1,249,Hg
071281006128,Household,1,899,Black Jack Bedbug & Flea Killer Spray
071287837191,Household,1,199,G
071300000014,Grocery Non-Taxable,1,199,Ronzoni:Ziti Rigati
071300000021,Grocery Non-Taxable,1,199,Ronzoni Ziti
071300000083,Grocery Non-Taxable,1,249,Ronzoni Spaghetti
071300000090,Grocery Non-Taxable,1,249,Ronzoni Thin Spaghetti
071300000229,Grocery Non-Taxable,1,199,Ronzoni:Medium Shells
071300000236,Grocery Non-Taxable,1,199,Ronzoni:Small Shells
071300000274,Grocery Non-Taxable,1,199,Ronzoni:Rigatoni
071300000359,Grocery Non-Taxable,1,199,Ronzoni:Elbows
071300000755,Grocery Non-Taxable,1,199,Ronzoni Rotini
071300000762,Grocery Non-Taxable,1,199,Ronzoni Penne Rigate
071300000953,Grocery Non-Taxable,1,299,Ronzoni:Jumbo Shells
071300000984,Grocery Non-Taxable,1,199,Ronzoni:Thin Spaghetti
071300001745,Grocery Non-Taxable,1,199,Ronzoni Large Elbows
071300800669,Grocery Non-Taxable,1,199,Ronzoni:Bow Ties
071421012712,Grocery Non-Taxable,1,199,Fast Bites Cheeseburger
071421106176,Grocery Non-Taxable,1,199,Fast Bites Fish & Chz
071421106183,Dairy,1,199,Sat Bites - Sausage and Cheese Biscuit
071421114386,Frozen Food,1,399,Big a angus burger withcheese 8.5 oz
071537001235,Drinks,1,100,Polar
071537001259,Drinks,1,100,polar drink
071537001303,Drinks,1,100,Polar:Raspberry Lime 6 Pack
071537001341,Drinks,1,100,Polar Lemon
071537001358,Drinks,1,100,Polar Seltzer Lime
071537001426,Drinks,1,100,Polar Seltzer Cranberry Lime
071537021332,Drinks,1,149,Polar 1lt
071537052039,Grocery Non-Taxable,1,200,Polar Orange
071537060256,Drinks,1,125,Polar Seltzer Ruby Red Grapefruit
071537060270,Drinks,1,125,Polar selter
071537060300,Grocery Non-Taxable,1,149,Polar Seltzer Raspberry Lime
071537060348,Drinks,1,149,Polar Lemon Seltzer Water
071537060355,Drinks,1,149,Polar Lime Seltzer Water
071537060409,Drinks,1,125,Polar Seltzer Blueberry Lemonade
071537060614,Drinks,1,149,Polar Orange Vanilla
071537060683,Drinks,1,125,Polar
071537060799,Drinks,1,125,Polar
071537060836,Drinks,1,149,Polar seltzer
071537063011,Grocery Non-Taxable,1,169,Polar Ginger Ale
071537069952,Drinks,1,149,Polar:Tonic Water
071555025503,Household,1,249,carton tape
071555025510,Electronics,1,249,Carton tape brown
071555259434,Household,1,249,Duct Tape Superior Quality
071555865246,Household,1,499,Mop
071555910014,Electronics,1,299,Masking tape
071555910021,Household,1,549,Masking tape
071567989046,Candy,1,199,Belly Flops
071592007746,Grocery Non-Taxable,1,119,Pennsylvania Dutchman:Stems & Pieces
071603004481,Household,1,199,Neatfeet Deluxe Toenail Clipper
071603410008,Grocery Non-Taxable,1,199,Trim Fingernail Clipper
071603469006,Household,1,225,Trim Toenail Clipper - Straigh Cutting Edge
071610202818,Tobacco,1,700,Backwoods dark
071610301801,Tobacco,1,700,Backwoods Black Sweet Aromatic
071610301894,Tobacco,1,700,Backwoods Original Black & Mild
071610301924,Tobacco,1,800,Backwoods Sweet Aromatic
071610301931,Tobacco,1,5000,Backwood Box
071610301986,Tobacco,1,299,Backwoods Cigars Singles Sweet Aromatic
071610499072,Tobacco,1,299,Dutch Masters Palma
071610500211,Tobacco,1,900,Dutch Masters Palma Cigar
071610500372,Tobacco,1,700,Dutch Masters Cigar Crna Dlx
071611901383,Household,1,799,Penzoil 5w-20
071611936194,Household,1,799,pennzoil 10w-30
071720000076,Grocery Non-Taxable,1,25,Pop Tootsie Roll
071720049723,Candy,1,149,Tootsie Dots
071737439470,Tobacco,1,899,Bugler Pip Tobaco
071737439494,Tobacco,1,899,BUGLER MEN PIPE TOBACO 4 OZ
071737981092,Household,1,69,Bugler Original
071801410312,Grocery Non-Taxable,1,89,Finest bee ravioli
071801463172,Grocery Non-Taxable,1,99,Beef stew
071845098309,Grocery Non-Taxable,1,189,Coco Lopez Real Cream Of Coconut
071921003388,Frozen Food,1,999,DiGiorno:Rising Crust Four Cheese
071921008277,Frozen Food,1,449,DiGiorno Smalls:Supreme Traditional Crust
071921008284,Frozen Food,1,449,DiGiorno Smalls:Four Cheese Traditional Crust
071921008291,Frozen Food,1,449,"DiGiorno:Traditional Crust - made with Pork, Chicken & Beef"
071921016685,Frozen Food,1,499,DiGiorno Smalls:Cheese Stuffed Crust Four Cheese
071921016692,Frozen Food,1,499,DiGiorno Smalls:Cheese Stuffed Crust Pepperoni
071921805609,Frozen Food,1,900,Digiorno Three Meat Pizza
071921962395,Frozen Food,1,900,Digiorno Pepperoni Pizza
072030009742,Grocery Non-Taxable,1,125,Entenmann's Singles:Loaf
072030014166,Condiments,1,99,Entenmann's Singles:Apple
072030014821,Snacks,1,100,Entenmann`s Little Bites Chocolate Chip Muffins
072105010925,Grocery Non-Taxable,1,249,Magic soft
072108010021,Snacks,1,169,Moon Pie:Chocolate - Double Decker
072108010229,Grocery Non-Taxable,1,189,Moon Pie:Banana - Double Decker
072170025275,Snacks,1,199,"Keystone Party Mix, The Original"
072180634733,Frozen Food,1,999,Red Baron:Classic Crust Pepperoni
072250001106,Snacks,1,189,Mrs. Freshley's Buddy Bars Peanut Butter Wafers
